"Site","DateTime","MeanDischarge","day"
"STRT",2020-08-11 07:15:00,1444.49191297038,2020-08-11
"STRT",2020-08-11 07:30:00,1450.27085185167,2020-08-11
"STRT",2020-08-11 07:45:00,1443.0471782501,2020-08-11
"STRT",2020-08-11 08:00:00,1437.26823936886,2020-08-11
"STRT",2020-08-11 08:15:00,1443.0471782501,2020-08-11
"STRT",2020-08-11 08:30:00,1444.49191297038,2020-08-11
"STRT",2020-08-11 08:45:00,1438.71297408914,2020-08-11
"STRT",2020-08-11 09:00:00,1441.60244352982,2020-08-11
"STRT",2020-08-11 09:15:00,1440.15770880948,2020-08-11
"STRT",2020-08-11 09:30:00,1441.60244352982,2020-08-11
"STRT",2020-08-11 09:45:00,1443.0471782501,2020-08-11
"STRT",2020-08-11 10:00:00,1440.15770880948,2020-08-11
"STRT",2020-08-11 10:15:00,1435.82350464852,2020-08-11
"STRT",2020-08-11 10:30:00,1427.15509632666,2020-08-11
"STRT",2020-08-11 10:45:00,1434.37876992818,2020-08-11
"STRT",2020-08-11 11:00:00,1443.0471782501,2020-08-11
"STRT",2020-08-11 11:15:00,1441.60244352982,2020-08-11
"STRT",2020-08-11 11:30:00,1443.0471782501,2020-08-11
"STRT",2020-08-11 11:45:00,1437.26823936886,2020-08-11
"STRT",2020-08-11 12:00:00,1437.26823936886,2020-08-11
"STRT",2020-08-11 12:15:00,1438.71297408914,2020-08-11
"STRT",2020-08-11 12:30:00,1435.82350464852,2020-08-11
"STRT",2020-08-11 12:45:00,1443.0471782501,2020-08-11
"STRT",2020-08-11 13:00:00,1434.37876992818,2020-08-11
"STRT",2020-08-11 13:15:00,1434.37876992818,2020-08-11
"STRT",2020-08-11 13:30:00,1441.60244352982,2020-08-11
"STRT",2020-08-11 13:45:00,1435.82350464852,2020-08-11
"STRT",2020-08-11 14:00:00,1437.26823936886,2020-08-11
"STRT",2020-08-11 14:15:00,1437.26823936886,2020-08-11
"STRT",2020-08-11 14:30:00,1438.71297408914,2020-08-11
"STRT",2020-08-11 14:45:00,1443.0471782501,2020-08-11
"STRT",2020-08-11 15:00:00,1431.48930048762,2020-08-11
"STRT",2020-08-11 15:15:00,1437.26823936886,2020-08-11
"STRT",2020-08-11 15:30:00,1427.15509632666,2020-08-11
"STRT",2020-08-11 15:45:00,1443.0471782501,2020-08-11
"STRT",2020-08-11 16:00:00,1435.82350464852,2020-08-11
"STRT",2020-08-11 16:15:00,1430.04456576728,2020-08-11
"STRT",2020-08-11 16:30:00,1440.15770880948,2020-08-11
"STRT",2020-08-11 16:45:00,1427.15509632666,2020-08-11
"STRT",2020-08-11 17:00:00,1434.37876992818,2020-08-11
"STRT",2020-08-11 17:15:00,1431.48930048762,2020-08-11
"STRT",2020-08-11 17:30:00,1431.48930048762,2020-08-11
"STRT",2020-08-11 17:45:00,1425.71036160633,2020-08-11
"STRT",2020-08-11 18:00:00,1428.59983104694,2020-08-11
"STRT",2020-08-11 18:15:00,1427.15509632666,2020-08-11
"STRT",2020-08-11 18:30:00,1432.9340352079,2020-08-11
"STRT",2020-08-11 18:45:00,1428.59983104694,2020-08-11
"STRT",2020-08-11 19:00:00,1422.82089216571,2020-08-11
"STRT",2020-08-11 19:15:00,1428.59983104694,2020-08-11
"STRT",2020-08-11 19:30:00,1424.26562688604,2020-08-11
"STRT",2020-08-11 19:45:00,1425.71036160633,2020-08-11
"STRT",2020-08-11 20:00:00,1425.71036160633,2020-08-11
"STRT",2020-08-11 20:15:00,1421.37615744543,2020-08-11
"STRT",2020-08-11 20:30:00,1425.71036160633,2020-08-11
"STRT",2020-08-11 20:45:00,1427.15509632666,2020-08-11
"STRT",2020-08-11 21:00:00,1421.37615744543,2020-08-11
"STRT",2020-08-11 21:15:00,1418.48668800475,2020-08-11
"STRT",2020-08-11 21:30:00,1428.59983104694,2020-08-11
"STRT",2020-08-11 21:45:00,1428.59983104694,2020-08-11
"STRT",2020-08-11 22:00:00,1421.37615744543,2020-08-11
"STRT",2020-08-11 22:15:00,1414.15248384385,2020-08-11
"STRT",2020-08-11 22:30:00,1417.04195328441,2020-08-11
"STRT",2020-08-11 22:45:00,1425.71036160633,2020-08-11
"STRT",2020-08-11 23:00:00,1412.70774912351,2020-08-11
"STRT",2020-08-11 23:15:00,1424.26562688604,2020-08-11
"STRT",2020-08-11 23:30:00,1427.15509632666,2020-08-11
"STRT",2020-08-11 23:45:00,1422.82089216571,2020-08-11
"STRT",2020-08-12 00:00:00,1419.93142272509,2020-08-12
"STRT",2020-08-12 00:15:00,1418.48668800475,2020-08-12
"STRT",2020-08-12 00:30:00,1421.37615744543,2020-08-12
"STRT",2020-08-12 00:45:00,1422.82089216571,2020-08-12
"STRT",2020-08-12 01:00:00,1428.59983104694,2020-08-12
"STRT",2020-08-12 01:15:00,1421.37615744543,2020-08-12
"STRT",2020-08-12 01:30:00,1411.26301440317,2020-08-12
"STRT",2020-08-12 01:45:00,1421.37615744543,2020-08-12
"STRT",2020-08-12 02:00:00,1425.71036160633,2020-08-12
"STRT",2020-08-12 02:15:00,1417.04195328441,2020-08-12
"STRT",2020-08-12 02:30:00,1421.37615744543,2020-08-12
"STRT",2020-08-12 02:45:00,1425.71036160633,2020-08-12
"STRT",2020-08-12 03:00:00,1421.37615744543,2020-08-12
"STRT",2020-08-12 03:15:00,1424.26562688604,2020-08-12
"STRT",2020-08-12 03:30:00,1424.26562688604,2020-08-12
"STRT",2020-08-12 03:45:00,1424.26562688604,2020-08-12
"STRT",2020-08-12 04:00:00,1428.59983104694,2020-08-12
"STRT",2020-08-12 04:15:00,1425.71036160633,2020-08-12
"STRT",2020-08-12 04:30:00,1428.59983104694,2020-08-12
"STRT",2020-08-12 04:45:00,1428.59983104694,2020-08-12
"STRT",2020-08-12 05:00:00,1430.04456576728,2020-08-12
"STRT",2020-08-12 05:15:00,1430.04456576728,2020-08-12
"STRT",2020-08-12 05:30:00,1430.04456576728,2020-08-12
"STRT",2020-08-12 05:45:00,1427.15509632666,2020-08-12
"STRT",2020-08-12 06:00:00,1435.82350464852,2020-08-12
"STRT",2020-08-12 06:15:00,1432.9340352079,2020-08-12
"STRT",2020-08-12 06:30:00,1434.37876992818,2020-08-12
"STRT",2020-08-12 06:45:00,1425.71036160633,2020-08-12
"STRT",2020-08-12 07:00:00,1434.37876992818,2020-08-12
"STRT",2020-08-12 07:15:00,1431.48930048762,2020-08-12
"STRT",2020-08-12 07:30:00,1437.26823936886,2020-08-12
"STRT",2020-08-12 07:45:00,1445.93664769072,2020-08-12
"STRT",2020-08-12 08:00:00,1435.82350464852,2020-08-12
"STRT",2020-08-12 08:15:00,1438.71297408914,2020-08-12
"STRT",2020-08-12 08:30:00,1445.93664769072,2020-08-12
"STRT",2020-08-12 08:45:00,1443.0471782501,2020-08-12
"STRT",2020-08-12 09:00:00,1445.93664769072,2020-08-12
"STRT",2020-08-12 09:15:00,1450.27085185167,2020-08-12
"STRT",2020-08-12 09:30:00,1445.93664769072,2020-08-12
"STRT",2020-08-12 09:45:00,1457.49452545325,2020-08-12
"STRT",2020-08-12 10:00:00,1445.93664769072,2020-08-12
"STRT",2020-08-12 10:15:00,1456.04979073291,2020-08-12
"STRT",2020-08-12 10:30:00,1458.93926017359,2020-08-12
"STRT",2020-08-12 10:45:00,1440.15770880948,2020-08-12
"STRT",2020-08-12 11:00:00,1450.27085185167,2020-08-12
"STRT",2020-08-12 11:15:00,1454.60505601263,2020-08-12
"STRT",2020-08-12 11:30:00,1453.16032129229,2020-08-12
"STRT",2020-08-12 11:45:00,1454.60505601263,2020-08-12
"STRT",2020-08-12 12:00:00,1456.04979073291,2020-08-12
"STRT",2020-08-12 12:15:00,1463.27346433449,2020-08-12
"STRT",2020-08-12 12:30:00,1463.27346433449,2020-08-12
"STRT",2020-08-12 12:45:00,1466.16293377511,2020-08-12
"STRT",2020-08-12 13:00:00,1461.82872961415,2020-08-12
"STRT",2020-08-12 13:15:00,1460.38399489387,2020-08-12
"STRT",2020-08-12 13:30:00,1461.82872961415,2020-08-12
"STRT",2020-08-12 13:45:00,1463.27346433449,2020-08-12
"STRT",2020-08-12 14:00:00,1464.71819905483,2020-08-12
"STRT",2020-08-12 14:15:00,1458.93926017359,2020-08-12
"STRT",2020-08-12 14:30:00,1458.93926017359,2020-08-12
"STRT",2020-08-12 14:45:00,1470.49713793606,2020-08-12
"STRT",2020-08-12 15:00:00,1461.82872961415,2020-08-12
"STRT",2020-08-12 15:15:00,1464.71819905483,2020-08-12
"STRT",2020-08-12 15:30:00,1469.05240321573,2020-08-12
"STRT",2020-08-12 15:45:00,1461.82872961415,2020-08-12
"STRT",2020-08-12 16:00:00,1460.38399489387,2020-08-12
"STRT",2020-08-12 16:15:00,1469.05240321573,2020-08-12
"STRT",2020-08-12 16:30:00,1467.60766849545,2020-08-12
"STRT",2020-08-12 16:45:00,1464.71819905483,2020-08-12
"STRT",2020-08-12 17:00:00,1471.94187265635,2020-08-12
"STRT",2020-08-12 17:15:00,1471.94187265635,2020-08-12
"STRT",2020-08-12 17:30:00,1470.49713793606,2020-08-12
"STRT",2020-08-12 17:45:00,1467.60766849545,2020-08-12
"STRT",2020-08-12 18:00:00,1471.94187265635,2020-08-12
"STRT",2020-08-12 18:15:00,1464.71819905483,2020-08-12
"STRT",2020-08-12 18:30:00,1463.27346433449,2020-08-12
"STRT",2020-08-12 18:45:00,1464.71819905483,2020-08-12
"STRT",2020-08-12 19:00:00,1464.71819905483,2020-08-12
"STRT",2020-08-12 19:15:00,1470.49713793606,2020-08-12
"STRT",2020-08-12 19:30:00,1464.71819905483,2020-08-12
"STRT",2020-08-12 19:45:00,1466.16293377511,2020-08-12
"STRT",2020-08-12 20:00:00,1466.16293377511,2020-08-12
"STRT",2020-08-12 20:15:00,1469.05240321573,2020-08-12
"STRT",2020-08-12 20:30:00,1467.60766849545,2020-08-12
"STRT",2020-08-12 20:45:00,1466.16293377511,2020-08-12
"STRT",2020-08-12 21:00:00,1460.38399489387,2020-08-12
"STRT",2020-08-12 21:15:00,1461.82872961415,2020-08-12
"STRT",2020-08-12 21:30:00,1467.60766849545,2020-08-12
"STRT",2020-08-12 21:45:00,1469.05240321573,2020-08-12
"STRT",2020-08-12 22:00:00,1463.27346433449,2020-08-12
"STRT",2020-08-12 22:15:00,1466.16293377511,2020-08-12
"STRT",2020-08-12 22:30:00,1473.38660737668,2020-08-12
"STRT",2020-08-12 22:45:00,1464.71819905483,2020-08-12
"STRT",2020-08-12 23:00:00,1464.71819905483,2020-08-12
"STRT",2020-08-12 23:15:00,1464.71819905483,2020-08-12
"STRT",2020-08-12 23:30:00,1467.60766849545,2020-08-12
"STRT",2020-08-12 23:45:00,1457.49452545325,2020-08-12
"STRT",2020-08-13 00:00:00,1463.27346433449,2020-08-13
"STRT",2020-08-13 00:15:00,1458.93926017359,2020-08-13
"STRT",2020-08-13 00:30:00,1457.49452545325,2020-08-13
"STRT",2020-08-13 00:45:00,1458.93926017359,2020-08-13
"STRT",2020-08-13 01:00:00,1470.49713793606,2020-08-13
"STRT",2020-08-13 01:15:00,1460.38399489387,2020-08-13
"STRT",2020-08-13 01:30:00,1450.27085185167,2020-08-13
"STRT",2020-08-13 01:45:00,1464.71819905483,2020-08-13
"STRT",2020-08-13 02:00:00,1457.49452545325,2020-08-13
"STRT",2020-08-13 02:15:00,1448.82611713134,2020-08-13
"STRT",2020-08-13 02:30:00,1454.60505601263,2020-08-13
"STRT",2020-08-13 02:45:00,1461.82872961415,2020-08-13
"STRT",2020-08-13 03:00:00,1460.38399489387,2020-08-13
"STRT",2020-08-13 03:15:00,1453.16032129229,2020-08-13
"STRT",2020-08-13 03:30:00,1456.04979073291,2020-08-13
"STRT",2020-08-13 03:45:00,1451.71558657195,2020-08-13
"STRT",2020-08-13 04:00:00,1456.04979073291,2020-08-13
"STRT",2020-08-13 04:15:00,1453.16032129229,2020-08-13
"STRT",2020-08-13 04:30:00,1447.38138241105,2020-08-13
"STRT",2020-08-13 04:45:00,1435.82350464852,2020-08-13
"STRT",2020-08-13 05:00:00,1441.60244352982,2020-08-13
"STRT",2020-08-13 05:15:00,1432.9340352079,2020-08-13
"STRT",2020-08-13 05:30:00,1435.82350464852,2020-08-13
"STRT",2020-08-13 05:45:00,1432.9340352079,2020-08-13
"STRT",2020-08-13 06:00:00,1434.37876992818,2020-08-13
"STRT",2020-08-13 06:15:00,1430.04456576728,2020-08-13
"STRT",2020-08-13 06:30:00,1434.37876992818,2020-08-13
"STRT",2020-08-13 06:45:00,1447.38138241105,2020-08-13
"STRT",2020-08-13 07:00:00,1440.15770880948,2020-08-13
"STRT",2020-08-13 07:15:00,1424.26562688604,2020-08-13
"STRT",2020-08-13 07:30:00,1451.71558657195,2020-08-13
"STRT",2020-08-13 07:45:00,1444.49191297038,2020-08-13
"STRT",2020-08-13 08:00:00,1444.49191297038,2020-08-13
"STRT",2020-08-13 08:15:00,1438.71297408914,2020-08-13
"STRT",2020-08-13 08:30:00,1438.71297408914,2020-08-13
"STRT",2020-08-13 08:45:00,1427.15509632666,2020-08-13
"STRT",2020-08-13 09:00:00,1441.60244352982,2020-08-13
"STRT",2020-08-13 09:15:00,1435.82350464852,2020-08-13
"STRT",2020-08-13 09:30:00,1434.37876992818,2020-08-13
"STRT",2020-08-13 09:45:00,1434.37876992818,2020-08-13
"STRT",2020-08-13 10:00:00,1430.04456576728,2020-08-13
"STRT",2020-08-13 10:15:00,1434.37876992818,2020-08-13
"STRT",2020-08-13 10:30:00,1432.9340352079,2020-08-13
"STRT",2020-08-13 10:45:00,1437.26823936886,2020-08-13
"STRT",2020-08-13 11:00:00,1432.9340352079,2020-08-13
"STRT",2020-08-13 11:15:00,1432.9340352079,2020-08-13
"STRT",2020-08-13 11:30:00,1438.71297408914,2020-08-13
"STRT",2020-08-13 11:45:00,1438.71297408914,2020-08-13
"STRT",2020-08-13 12:00:00,1430.04456576728,2020-08-13
"STRT",2020-08-13 12:15:00,1440.15770880948,2020-08-13
"STRT",2020-08-13 12:30:00,1428.59983104694,2020-08-13
"STRT",2020-08-13 12:45:00,1432.9340352079,2020-08-13
"STRT",2020-08-13 13:00:00,1437.26823936886,2020-08-13
"STRT",2020-08-13 13:15:00,1435.82350464852,2020-08-13
"STRT",2020-08-13 13:30:00,1435.82350464852,2020-08-13
"STRT",2020-08-13 13:45:00,1443.0471782501,2020-08-13
"STRT",2020-08-13 14:00:00,1435.82350464852,2020-08-13
"STRT",2020-08-13 14:15:00,1443.0471782501,2020-08-13
"STRT",2020-08-13 14:30:00,1441.60244352982,2020-08-13
"STRT",2020-08-13 14:45:00,1435.82350464852,2020-08-13
"STRT",2020-08-13 15:00:00,1435.82350464852,2020-08-13
"STRT",2020-08-13 15:15:00,1441.60244352982,2020-08-13
"STRT",2020-08-13 15:30:00,1447.38138241105,2020-08-13
"STRT",2020-08-13 15:45:00,1438.71297408914,2020-08-13
"STRT",2020-08-13 16:00:00,1434.37876992818,2020-08-13
"STRT",2020-08-13 16:15:00,1444.49191297038,2020-08-13
"STRT",2020-08-13 16:30:00,1441.60244352982,2020-08-13
"STRT",2020-08-13 16:45:00,1448.82611713134,2020-08-13
"STRT",2020-08-13 17:00:00,1434.37876992818,2020-08-13
"STRT",2020-08-13 17:15:00,1432.9340352079,2020-08-13
"STRT",2020-08-13 17:30:00,1427.15509632666,2020-08-13
"STRT",2020-08-13 17:45:00,1432.9340352079,2020-08-13
"STRT",2020-08-13 18:00:00,1431.48930048762,2020-08-13
"STRT",2020-08-13 18:15:00,1434.37876992818,2020-08-13
"STRT",2020-08-13 18:30:00,1434.37876992818,2020-08-13
"STRT",2020-08-13 18:45:00,1437.26823936886,2020-08-13
"STRT",2020-08-13 19:00:00,1432.9340352079,2020-08-13
"STRT",2020-08-13 19:15:00,1427.15509632666,2020-08-13
"STRT",2020-08-13 19:30:00,1431.48930048762,2020-08-13
"STRT",2020-08-13 19:45:00,1427.15509632666,2020-08-13
"STRT",2020-08-13 20:00:00,1427.15509632666,2020-08-13
"STRT",2020-08-13 20:15:00,1430.04456576728,2020-08-13
"STRT",2020-08-13 20:30:00,1421.37615744543,2020-08-13
"STRT",2020-08-13 20:45:00,1425.71036160633,2020-08-13
"STRT",2020-08-13 21:00:00,1419.93142272509,2020-08-13
"STRT",2020-08-13 21:15:00,1419.93142272509,2020-08-13
"STRT",2020-08-13 21:30:00,1418.48668800475,2020-08-13
"STRT",2020-08-13 21:45:00,1417.04195328441,2020-08-13
"STRT",2020-08-13 22:00:00,1421.37615744543,2020-08-13
"STRT",2020-08-13 22:15:00,1412.70774912351,2020-08-13
"STRT",2020-08-13 22:30:00,1419.93142272509,2020-08-13
"STRT",2020-08-13 22:45:00,1421.37615744543,2020-08-13
"STRT",2020-08-13 23:00:00,1424.26562688604,2020-08-13
"STRT",2020-08-13 23:15:00,1422.82089216571,2020-08-13
"STRT",2020-08-13 23:30:00,1421.37615744543,2020-08-13
"STRT",2020-08-13 23:45:00,1411.26301440317,2020-08-13
"STRT",2020-08-14 00:00:00,1418.48668800475,2020-08-14
"STRT",2020-08-14 00:15:00,1409.81827968289,2020-08-14
"STRT",2020-08-14 00:30:00,1409.81827968289,2020-08-14
"STRT",2020-08-14 00:45:00,1412.70774912351,2020-08-14
"STRT",2020-08-14 01:00:00,1415.59721856419,2020-08-14
"STRT",2020-08-14 01:15:00,1414.15248384385,2020-08-14
"STRT",2020-08-14 01:30:00,1409.81827968289,2020-08-14
"STRT",2020-08-14 01:45:00,1401.14987136098,2020-08-14
"STRT",2020-08-14 02:00:00,1404.03934080165,2020-08-14
"STRT",2020-08-14 02:15:00,1404.03934080165,2020-08-14
"STRT",2020-08-14 02:30:00,1411.26301440317,2020-08-14
"STRT",2020-08-14 02:45:00,1395.37093247974,2020-08-14
"STRT",2020-08-14 03:00:00,1405.48407552193,2020-08-14
"STRT",2020-08-14 03:15:00,1399.7051366407,2020-08-14
"STRT",2020-08-14 03:30:00,1401.14987136098,2020-08-14
"STRT",2020-08-14 03:45:00,1411.26301440317,2020-08-14
"STRT",2020-08-14 04:00:00,1393.92619775946,2020-08-14
"STRT",2020-08-14 04:15:00,1395.37093247974,2020-08-14
"STRT",2020-08-14 04:30:00,1388.14725887822,2020-08-14
"STRT",2020-08-14 04:45:00,1386.70252415788,2020-08-14
"STRT",2020-08-14 05:00:00,1388.14725887822,2020-08-14
"STRT",2020-08-14 05:15:00,1389.5919935985,2020-08-14
"STRT",2020-08-14 05:30:00,1405.48407552193,2020-08-14
"STRT",2020-08-14 05:45:00,1376.58938111569,2020-08-14
"STRT",2020-08-14 06:00:00,1382.36831999692,2020-08-14
"STRT",2020-08-14 06:15:00,1386.70252415788,2020-08-14
"STRT",2020-08-14 06:30:00,1386.70252415788,2020-08-14
"STRT",2020-08-14 06:45:00,1382.36831999692,2020-08-14
"STRT",2020-08-14 07:00:00,1385.25778943754,2020-08-14
"STRT",2020-08-14 07:15:00,1383.81305471726,2020-08-14
"STRT",2020-08-14 07:30:00,1385.25778943754,2020-08-14
"STRT",2020-08-14 07:45:00,1395.37093247974,2020-08-14
"STRT",2020-08-14 08:00:00,1388.14725887822,2020-08-14
"STRT",2020-08-14 08:15:00,1396.81566720008,2020-08-14
"STRT",2020-08-14 08:30:00,1385.25778943754,2020-08-14
"STRT",2020-08-14 08:45:00,1388.14725887822,2020-08-14
"STRT",2020-08-14 09:00:00,1378.03411583597,2020-08-14
"STRT",2020-08-14 09:15:00,1380.92358527664,2020-08-14
"STRT",2020-08-14 09:30:00,1389.5919935985,2020-08-14
"STRT",2020-08-14 09:45:00,1383.81305471726,2020-08-14
"STRT",2020-08-14 10:00:00,1383.81305471726,2020-08-14
"STRT",2020-08-14 10:15:00,1385.25778943754,2020-08-14
"STRT",2020-08-14 10:30:00,1395.37093247974,2020-08-14
"STRT",2020-08-14 10:45:00,1383.81305471726,2020-08-14
"STRT",2020-08-14 11:00:00,1395.37093247974,2020-08-14
"STRT",2020-08-14 11:15:00,1386.70252415788,2020-08-14
"STRT",2020-08-14 11:30:00,1386.70252415788,2020-08-14
"STRT",2020-08-14 11:45:00,1386.70252415788,2020-08-14
"STRT",2020-08-14 12:00:00,1393.92619775946,2020-08-14
"STRT",2020-08-14 12:15:00,1386.70252415788,2020-08-14
"STRT",2020-08-14 12:30:00,1386.70252415788,2020-08-14
"STRT",2020-08-14 12:45:00,1393.92619775946,2020-08-14
"STRT",2020-08-14 13:00:00,1393.92619775946,2020-08-14
"STRT",2020-08-14 13:15:00,1392.48146303912,2020-08-14
"STRT",2020-08-14 13:30:00,1396.81566720008,2020-08-14
"STRT",2020-08-14 13:45:00,1393.92619775946,2020-08-14
"STRT",2020-08-14 14:00:00,1399.7051366407,2020-08-14
"STRT",2020-08-14 14:15:00,1398.26040192042,2020-08-14
"STRT",2020-08-14 14:30:00,1392.48146303912,2020-08-14
"STRT",2020-08-14 14:45:00,1388.14725887822,2020-08-14
"STRT",2020-08-14 15:00:00,1388.14725887822,2020-08-14
"STRT",2020-08-14 15:15:00,1389.5919935985,2020-08-14
"STRT",2020-08-14 15:30:00,1386.70252415788,2020-08-14
"STRT",2020-08-14 15:45:00,1385.25778943754,2020-08-14
"STRT",2020-08-14 16:00:00,1383.81305471726,2020-08-14
"STRT",2020-08-14 16:15:00,1389.5919935985,2020-08-14
"STRT",2020-08-14 16:30:00,1383.81305471726,2020-08-14
"STRT",2020-08-14 16:45:00,1386.70252415788,2020-08-14
"STRT",2020-08-14 17:00:00,1392.48146303912,2020-08-14
"STRT",2020-08-14 17:15:00,1391.03672831878,2020-08-14
"STRT",2020-08-14 17:30:00,1385.25778943754,2020-08-14
"STRT",2020-08-14 17:45:00,1388.14725887822,2020-08-14
"STRT",2020-08-14 18:00:00,1389.5919935985,2020-08-14
"STRT",2020-08-14 18:15:00,1389.5919935985,2020-08-14
"STRT",2020-08-14 18:30:00,1392.48146303912,2020-08-14
"STRT",2020-08-14 18:45:00,1389.5919935985,2020-08-14
"STRT",2020-08-14 19:00:00,1389.5919935985,2020-08-14
"STRT",2020-08-14 19:15:00,1389.5919935985,2020-08-14
"STRT",2020-08-14 19:30:00,1392.48146303912,2020-08-14
"STRT",2020-08-14 19:45:00,1389.5919935985,2020-08-14
"STRT",2020-08-14 20:00:00,1383.81305471726,2020-08-14
"STRT",2020-08-14 20:15:00,1388.14725887822,2020-08-14
"STRT",2020-08-14 20:30:00,1379.4788505563,2020-08-14
"STRT",2020-08-14 20:45:00,1383.81305471726,2020-08-14
"STRT",2020-08-14 21:00:00,1386.70252415788,2020-08-14
"STRT",2020-08-14 21:15:00,1380.92358527664,2020-08-14
"STRT",2020-08-14 21:30:00,1386.70252415788,2020-08-14
"STRT",2020-08-14 21:45:00,1392.48146303912,2020-08-14
"STRT",2020-08-14 22:00:00,1386.70252415788,2020-08-14
"STRT",2020-08-14 22:15:00,1389.5919935985,2020-08-14
"STRT",2020-08-14 22:30:00,1385.25778943754,2020-08-14
"STRT",2020-08-14 22:45:00,1383.81305471726,2020-08-14
"STRT",2020-08-14 23:00:00,1379.4788505563,2020-08-14
"STRT",2020-08-14 23:15:00,1385.25778943754,2020-08-14
"STRT",2020-08-14 23:30:00,1383.81305471726,2020-08-14
"STRT",2020-08-14 23:45:00,1372.25517695473,2020-08-14
"STRT",2020-08-15 00:00:00,1376.58938111569,2020-08-15
"STRT",2020-08-15 00:15:00,1373.69991167507,2020-08-15
"STRT",2020-08-15 00:30:00,1379.4788505563,2020-08-15
"STRT",2020-08-15 00:45:00,1372.25517695473,2020-08-15
"STRT",2020-08-15 01:00:00,1375.14464639535,2020-08-15
"STRT",2020-08-15 01:15:00,1370.81044223445,2020-08-15
"STRT",2020-08-15 01:30:00,1373.69991167507,2020-08-15
"STRT",2020-08-15 01:45:00,1380.92358527664,2020-08-15
"STRT",2020-08-15 02:00:00,1378.03411583597,2020-08-15
"STRT",2020-08-15 02:15:00,1375.14464639535,2020-08-15
"STRT",2020-08-15 02:30:00,1375.14464639535,2020-08-15
"STRT",2020-08-15 02:45:00,1370.81044223445,2020-08-15
"STRT",2020-08-15 03:00:00,1370.81044223445,2020-08-15
"STRT",2020-08-15 03:15:00,1369.36570751411,2020-08-15
"STRT",2020-08-15 03:30:00,1372.25517695473,2020-08-15
"STRT",2020-08-15 03:45:00,1369.36570751411,2020-08-15
"STRT",2020-08-15 04:00:00,1343.36048254848,2020-08-15
"STRT",2020-08-15 04:15:00,1354.91836031101,2020-08-15
"STRT",2020-08-15 04:30:00,1353.47362559068,2020-08-15
"STRT",2020-08-15 04:45:00,1353.47362559068,2020-08-15
"STRT",2020-08-15 05:00:00,1349.13942142972,2020-08-15
"STRT",2020-08-15 05:15:00,1359.25256447191,2020-08-15
"STRT",2020-08-15 05:30:00,1357.80782975157,2020-08-15
"STRT",2020-08-15 05:45:00,1356.36309503129,2020-08-15
"STRT",2020-08-15 06:00:00,1353.47362559068,2020-08-15
"STRT",2020-08-15 06:15:00,1353.47362559068,2020-08-15
"STRT",2020-08-15 06:30:00,1359.25256447191,2020-08-15
"STRT",2020-08-15 06:45:00,1354.91836031101,2020-08-15
"STRT",2020-08-15 07:00:00,1359.25256447191,2020-08-15
"STRT",2020-08-15 07:15:00,1360.69729919225,2020-08-15
"STRT",2020-08-15 07:30:00,1359.25256447191,2020-08-15
"STRT",2020-08-15 07:45:00,1363.58676863287,2020-08-15
"STRT",2020-08-15 08:00:00,1373.69991167507,2020-08-15
"STRT",2020-08-15 08:15:00,1362.14203391253,2020-08-15
"STRT",2020-08-15 08:30:00,1365.03150335321,2020-08-15
"STRT",2020-08-15 08:45:00,1360.69729919225,2020-08-15
"STRT",2020-08-15 09:00:00,1363.58676863287,2020-08-15
"STRT",2020-08-15 09:15:00,1367.92097279377,2020-08-15
"STRT",2020-08-15 09:30:00,1362.14203391253,2020-08-15
"STRT",2020-08-15 09:45:00,1359.25256447191,2020-08-15
"STRT",2020-08-15 10:00:00,1354.91836031101,2020-08-15
"STRT",2020-08-15 10:15:00,1357.80782975157,2020-08-15
